/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0021, M1 blocks 13, M2 blocks 13, OK, 0/101, 14.180991304, 0.694499524, 0.267852272, 0.962351796, 15.201849324
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0138, M1 blocks 54, M2 blocks 24, OK, 0/554, 18.294590289, 0.866390667, 0.280942298, 1.147332965, 19.516175367
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0084, M1 blocks 24, M2 blocks 24, OK, 0/270, 15.441851734, 0.830039646, 0.264557869, 1.094597515, 16.620636761
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0006, M1 blocks 116, M2 blocks 116, OK, 0/12480, 36.215601550, 0.822522794, 0.321814469, 1.144337263, 37.410598829
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0036, M1 blocks 62, M2 blocks 13, OK, 0/620, 35.498732499, 1.388285286, 0.340666969, 1.728952255, 37.297954422
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0023, M1 blocks 14, M2 blocks 14, OK, 0/128, 16.631407408, 0.912966870, 0.376111671, 1.289078541, 17.999401404
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0158, M1 blocks 22, M2 blocks 77, OK, 0/1067, 0.031461444, 0.007007477, 0.007346355, 0.014353832, 0.065911994
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0159, M1 blocks 28, M2 blocks 77, OK, 0/1634, 0.016297424, 0.005218590, 0.004838919, 0.010057509, 0.032395232
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0087, M1 blocks 75, M2 blocks 24, OK, 0/1189, 40.611780785, 1.209904268, 0.387142432, 1.597046700, 42.287118404
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0139, M1 blocks 24, M2 blocks 53, OK, 0/530, 23.159178432, 1.004612591, 0.409012004, 1.413624595, 24.668293941
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0140, M1 blocks 53, M2 blocks 53, OK, 0/933, 28.862839851, 0.976480219, 0.422227362, 1.398707581, 30.394810122
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0143, M1 blocks 121, M2 blocks 53, OK, 0/3189, 52.144936703, 1.178095833, 0.391721437, 1.569817270, 53.835745264
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0054, M1 blocks 27, M2 blocks 35, OK, 0/599, 100.189452783, 8.515492352, 1.812094214, 10.327586566, 111.033513892
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0007, M1 blocks 13, M2 blocks 12, OK, 0/92, 16.979817398, 0.673926809, 0.208569961, 0.882496770, 17.910983864
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0008, M1 blocks 12, M2 blocks 13, OK, 0/92, 13.212613446, 0.688361291, 0.217927301, 0.906288592, 14.194248496
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0009, M1 blocks 13, M2 blocks 13, OK, 0/101, 13.752921125, 0.702261072, 0.247711219, 0.949972291, 14.759933086
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0105, M1 blocks 69, M2 blocks 145, OK, 0/5209, 150.463846611, 5.613986897, 1.531061630, 7.145048527, 157.866405644
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0055, M1 blocks 24, M2 blocks 24, OK, 0/378, 39.757865856, 2.522357556, 1.062038596, 3.584396152, 43.501671802
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0056, M1 blocks 27, M2 blocks 27, OK, 0/495, 38.448834169, 2.730520983, 1.350584246, 4.081105229, 42.772597425
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0106, M1 blocks 66, M2 blocks 66, OK, 0/2652, 38.083241386, 2.849537467, 1.244184205, 4.093721672, 42.328366460
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0062, M1 blocks 5, M2 blocks 27, OK, 0/113, 0.593676998, 0.061555762, 0.071302626, 0.132858388, 0.751420051
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0064, M1 blocks 29, M2 blocks 29, OK, 0/541, 41.570043976, 2.870330642, 1.499225783, 4.369556425, 46.164427316
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0107, M1 blocks 69, M2 blocks 69, OK, 0/2955, 40.515319298, 2.926341909, 1.256053362, 4.182395271, 44.860356317
/home/javier/MassiveUnification/Tests/mini-matrices/COM123+1/test0065, M1 blocks 43, M2 blocks 43, OK, 0/1225, 44.881129343, 3.259710187, 1.593287398, 4.852997585, 50.229722603
